2000
Invasion for: temp
0.015008655647886116	0	0	0	1	0	0	0
0.084787786562579015	0	0	0	-1	0	0	0
0.0087027429079924445	-1	0	0	-2	0	0	0
0.032686099659689383	-2	0	0	-2	-1	0	0
0.017789629942470242	-2	-1	0	-2	-2	0	0
0.05603101356983764	-2	-1	0	-3	-1	0	0
0.0096451331098164061	-3	-1	0	-3	0	0	0
0.016686974730973247	-3	0	0	-3	0	-1	0
0.0025081786740459577	-3	0	-1	-3	-1	-1	0
0.0029303257593351617	-3	-1	-1	-2	-1	-1	0
0.056180931088376518	-2	-2	0	-2	-3	0	0
0.057879342264461897	-3	0	0	-3	1	0	0
0.075998146562721303	-2	-3	0	-1	-3	0	0
0.0056676690576793476	-1	-3	0	-1	-3	1	0
0.042036705960904364	-1	-3	1	-1	-4	1	0
0.088034102330638575	-2	-3	0	-2	-4	0	0
0.069775221529781106	-2	-4	0	-3	-4	0	0
0.064503508209987181	-3	-4	0	-3	-3	0	0
0.072527137322547119	-3	-3	0	-3	-2	0	0
0.074247441010902193	-3	-4	0	-3	-5	0	0
0.054670619346170568	-3	-5	0	-3	-6	0	0
0.076499744018061477	-2	-4	0	-2	-4	1	0
0.061990750849386878	-2	-4	1	-2	-5	1	0
0.080410174137727886	-2	-4	0	-2	-5	0	0
0.039620739106180025	-2	-5	0	-2	-5	-1	0
0.082263811946207355	-2	-4	0	-1	-4	0	0
0.083967822593388419	-2	-4	1	-2	-3	1	0
0.080993736246185222	-2	-3	1	-2	-3	2	0
0.064253658973813188	-2	-3	2	-2	-2	2	0
0.0058642047265351493	-2	-2	2	-2	-2	3	0
0.037613045343562135	-2	-2	2	-2	-1	2	0
0.052297849694467935	-2	-2	3	-2	-3	3	0
0.042269469818313254	-2	-3	3	-2	-4	3	0
0.033346726025504481	-2	-4	3	-1	-4	3	0
0.02340366557180662	-1	-4	3	-1	-3	3	0
0.089249374729536868	-1	-4	1	0	-4	1	0
0.089654412975119335	-2	-4	3	-2	-5	3	0
0.080075169668644364	-2	-5	3	-3	-5	3	0
0.023609781067993829	-3	-5	3	-3	-6	3	0
0.039394874852563433	-3	-6	3	-4	-6	3	0
0.066361330615480441	-3	-5	3	-3	-4	3	0
0.074836224253405526	-3	-4	3	-3	-3	3	0
0.080402699265604838	-3	-4	3	-4	-4	3	0
0.025193832601644317	-4	-4	3	-5	-4	3	0
0.085353151272577144	-3	-3	3	-3	-2	3	0
0.09038435520132726	-2	-3	2	-2	-4	2	0
0.090515665008176427	-2	-4	0	-2	-4	-1	0
0.063331528484857458	-2	-4	-1	-3	-4	-1	0
0.050115175260443401	-3	-4	-1	-3	-3	-1	0
0.081214693727426734	-2	-4	-1	-2	-3	-1	0
0.090949143671323895	-3	-1	-1	-3	-1	-2	0
0.06601717824133857	-3	-1	-2	-4	-1	-2	0
0.09169698581302832	-4	-1	-2	-5	-1	-2	0
0.095697834230126233	0	0	0	0	0	1	0
0.073926433598098917	0	0	1	0	-1	1	0
0.098473982966163831	-3	1	0	-2	1	0	0
0.059104693351827109	-2	1	0	-2	1	-1	0
0.065195548985550467	-2	1	-1	-2	0	-1	0
0.10154716954673582	-2	-1	2	-2	0	2	0
0.049216716801565141	-2	0	2	-2	1	2	1
0.012268556789170937	-2	1	2	-2	2	2	1
0.046658370525452852	-2	1	2	-2	1	3	1
0.0085579841055736239	-2	1	3	-3	1	3	1
0.039117656281728586	-2	1	3	-2	1	4	1
0.079284815242333551	-3	1	3	-3	0	3	1
0.021891706009501632	-3	0	3	-2	0	3	1
0.079965070852431097	-3	1	3	-3	1	4	1
0.080004466499788762	-3	1	4	-3	2	4	1
0.097027239519251296	-3	2	4	-4	2	4	1
0.027598916349791836	-4	2	4	-4	3	4	1
0.013699101269871505	-4	3	4	-4	3	5	1
0.10223850797447298	-1	-3	3	-1	-2	3	1
0.0068853809571010061	-1	-2	3	-1	-2	4	2
0.091257480551185211	-1	-2	4	-1	-3	4	2
0.055726434971010264	-1	-3	4	0	-3	4	2
0.056444601699141117	0	-3	4	0	-2	4	2
0.053501053845606883	0	-2	4	0	-1	4	2
0.043018274581372751	0	-1	4	0	0	4	2
0.042137585811880207	0	0	4	0	1	4	2
0.055957374586373732	0	1	4	0	2	4	2
0.070479685246237267	0	0	4	-1	0	4	2
0.031999795006203868	-1	0	4	-1	0	3	2
0.068888624426771017	-1	0	3	-1	-1	3	2
0.081110068575711125	0	2	4	-1	2	4	2
0.062546091475370602	-1	2	4	-1	3	4	2
0.079905492156797209	-1	3	4	-1	4	4	2
0.03052399723310284	-1	4	4	-1	5	4	2
0.083581805900635686	-1	5	4	0	5	4	2
0.085829103941209794	-1	3	4	-2	3	4	2
0.090136900603658532	0	5	4	0	6	4	2
0.044713109240151816	0	6	4	0	7	4	2
0.097429179268993416	0	5	4	0	4	4	2
0.099567213895011442	-2	3	4	-2	4	4	2
0.10163403940125093	-2	3	4	-3	3	4	2
0.03023379045466168	-3	3	4	-3	4	4	3
0.10286664930581679	-2	-5	1	-2	-6	1	3
0.10420322924298908	-2	-1	2	-3	-1	2	4
0.021417907834075933	-3	-1	2	-3	0	2	5
0.023929667272538424	-3	-1	2	-4	-1	2	5
0.051654896275712403	-4	-1	2	-4	0	2	5
0.010497255710956388	-4	0	2	-4	1	2	5
0.073873886173872805	-3	0	2	-3	1	2	5
0.075678302285492549	-4	1	2	-4	1	1	5
0.024003863864116681	-4	1	1	-3	1	1	5
0.10532152734849554	0	0	1	-1	0	1	5
0.10380355678729725	-1	0	1	-1	1	1	6
0.10671606086497221	-4	-6	3	-4	-5	3	7
0.076254711306059875	-4	-5	3	-4	-5	2	8
0.039574937933449128	-4	-5	2	-4	-6	2	8
0.041448843057694695	-4	-6	2	-4	-7	2	8
0.05263321419865008	-4	-6	2	-4	-6	1	8
0.053357795824414467	-4	-7	2	-3	-7	2	8
0.10879515202378265	-3	0	3	-4	0	3	8
0.051970590223421986	-4	0	3	-4	1	3	9
0.097582586022403994	-4	1	3	-4	2	3	9
0.10887485390559704	-4	3	5	-3	3	5	9
0.077461901265109212	-3	3	5	-3	2	5	10
0.062771639324739503	-3	2	5	-3	1	5	10
0.10889233698368717	-1	-2	4	-1	-1	4	10
0.10913517511868509	-1	1	1	-1	2	1	11
0.05320587064570681	-1	2	1	-2	2	1	12
0.035927702545585305	-2	2	1	-2	1	1	12
0.075913978781120051	-1	2	1	-1	3	1	12
0.048294677956683074	-1	3	1	-1	3	2	12
0.042467271799208284	-1	3	2	-1	2	2	12
0.0074891729037158683	-1	2	2	-1	1	2	12
0.011277221814962601	-1	2	2	0	2	2	12
0.071115675104072906	0	2	2	0	1	2	12
0.090286220405477735	-1	2	1	0	2	1	12
0.10063762870372983	-1	3	1	0	3	1	12
0.01223114530029612	0	3	1	1	3	1	13
0.020916390317596623	0	3	1	0	4	1	13
0.070846858004646407	0	4	1	0	5	1	13
0.0047739856840278705	0	5	1	0	6	1	13
0.0038094993184127901	0	6	1	0	7	1	13
0.017607080292930455	0	7	1	0	8	1	13
0.020820648146006704	0	5	1	0	5	0	13
0.076451374393400329	0	4	1	0	4	2	13
0.072044656200562329	0	4	2	1	4	2	13
0.052984710991209383	1	4	2	2	4	2	13
0.059135632645113567	2	4	2	2	5	2	13
0.036666234008403187	2	5	2	2	6	2	13
0.0012097179382077883	2	6	2	2	7	2	13
0.052923955779438536	2	7	2	2	8	2	13
0.0076644179678737601	2	8	2	2	9	2	13
0.056856927697770843	2	7	2	3	7	2	13
0.065689097770927241	2	9	2	2	10	2	13
0.016851712413136433	2	10	2	2	11	2	13
0.019390479106466074	2	11	2	2	12	2	13
0.0542703649378522	2	12	2	2	13	2	13
0.034914817880967064	2	13	2	3	13	2	13
0.066040391117661912	2	9	2	3	9	2	13
0.036094811337871846	3	9	2	4	9	2	13
0.034781632206470903	4	9	2	4	10	2	13
0.046277511799733162	4	10	2	4	10	1	13
0.017665611549501747	4	10	1	4	11	1	13
0.024731042505178991	4	10	1	3	10	1	13
0.016514942492976914	3	10	1	2	10	1	13
0.029415172141454171	2	10	1	2	9	1	13
0.054110520796374573	2	10	1	2	11	1	13
0.064324536607838212	3	9	2	3	9	1	13
0.06975178262371351	3	7	2	3	6	2	13
0.035632194702220232	3	6	2	3	5	2	13
0.073106155346877699	2	9	1	1	9	1	13
0.07299387782011646	1	9	1	1	8	1	13
0.053895747359966606	1	8	1	1	8	2	13
0.073278339060887987	3	5	2	3	5	3	13
0.07366893781075845	3	5	2	3	4	2	13
0.010480295926077687	3	4	2	3	3	2	13
0.054025016181569185	3	4	2	3	4	1	13
0.048256262353813639	3	4	1	2	4	1	13
0.040381238703727007	2	4	1	2	3	1	13
0.028477560578664907	2	3	1	2	2	1	13
0.066318617969967519	3	4	2	4	4	2	13
0.031986135143017513	4	4	2	4	5	2	13
0.029632550579959727	4	5	2	5	5	2	13
0.057363653108952306	4	4	2	4	3	2	13
0.022678669479144986	4	3	2	4	3	1	13
0.035471431496650219	4	3	1	4	4	1	13
0.072477586300011332	3	4	1	3	5	1	13
0.054196621030049741	3	5	1	4	5	1	13
0.077596666501790423	3	10	1	3	11	1	13
0.078337722781398611	0	5	1	-1	5	1	13
0.032865665296533564	-1	5	1	-1	5	2	13
