Invasion for: Job1
42	48	
42	49	
43	49	
43	50	
44	50	
45	50	
43	48	
44	48	
44	49	
45	49	
44	51	
43	51	
45	51	
43	52	
44	52	
43	53	
43	54	
42	53	
42	52	
42	51	
41	51	
39	48	
43	47	
43	46	
42	47	
42	50	
41	52	
41	53	
46	49	
38	48	
38	49	
38	50	
38	47	
39	49	
37	47	
36	47	
37	49	
39	50	
36	49	
36	46	
39	51	
37	50	
37	51	
38	51	
37	52	
38	52	
39	52	
40	52	
40	53	
35	47	
42	54	
41	54	
41	55	
42	55	
43	55	
43	56	
40	54	
40	55	
40	56	
41	56	
39	56	
39	57	
40	57	
40	58	
38	57	
39	58	
38	58	
37	58	
37	57	
41	57	
39	59	
39	60	
39	61	
38	60	
37	60	
40	61	
41	61	
42	61	
41	60	
42	60	
43	60	
38	59	
44	60	
45	60	
37	59	
45	59	
44	59	
40	62	
45	58	
46	58	
43	61	
47	58	
47	57	
47	56	
48	56	
37	53	
37	54	
36	54	
35	54	
35	53	
36	53	
34	53	
34	52	
35	52	
35	51	
34	51	
35	50	
35	49	
33	51	
32	51	
31	51	
32	52	
33	52	
31	52	
33	50	
33	49	
34	50	
33	48	
34	49	
32	50	
31	50	
32	49	
32	48	
32	53	
32	54	
38	53	
38	54	
38	55	
39	54	
38	56	
37	56	
36	56	
36	55	
36	57	
35	57	
34	57	
34	58	
35	58	
35	59	
36	58	
34	59	
33	59	
33	60	
33	61	
34	61	
33	58	
35	61	
35	62	
34	62	
33	62	
32	62	
36	62	
36	63	
32	61	
36	64	
36	65	
37	65	
36	66	
37	64	
32	63	
31	63	
31	64	
36	61	
35	60	
37	55	
39	55	
35	56	
34	56	
35	55	
32	60	
32	59	
31	59	
31	60	
32	47	
31	47	
32	46	
31	46	
31	48	
30	48	
29	48	
30	47	
29	49	
29	50	
30	50	
30	49	
28	50	
27	50	
26	50	
29	51	
28	51	
29	47	
29	46	
33	47	
33	46	
33	45	
33	44	
32	45	
33	43	
34	43	
34	42	
35	42	
33	42	
33	41	
33	40	
34	41	
35	43	
34	44	
34	45	
35	44	
35	45	
35	46	
36	45	
34	40	
35	40	
35	39	
34	46	
35	38	
34	38	
33	38	
32	38	
34	39	
36	43	
36	38	
36	39	
32	41	
25	50	
25	49	
26	49	
27	49	
36	37	
37	37	
37	36	
36	36	
38	36	
38	35	
37	35	
27	51	
27	52	
26	52	
26	51	
25	51	
25	52	
24	52	
27	53	
31	38	
31	37	
31	36	
32	36	
32	37	
30	36	
32	35	
34	37	
34	36	
33	37	
33	36	
35	36	
30	51	
30	52	
30	53	
29	53	
29	52	
28	52	
28	53	
31	53	
31	54	
31	55	
28	49	
28	48	
28	47	
27	47	
27	48	
26	48	
25	48	
25	47	
26	47	
24	48	
24	49	
24	47	
26	46	
26	45	
25	45	
25	44	
24	44	
26	44	
26	43	
27	43	
27	45	
26	42	
25	42	
24	42	
24	41	
23	42	
26	41	
26	40	
24	43	
23	43	
26	39	
23	44	
27	40	
25	39	
27	41	
23	47	
23	48	
24	39	
24	45	
22	44	
22	45	
22	46	
21	46	
22	43	
21	43	
21	42	
27	39	
28	39	
28	41	
36	44	
37	44	
37	45	
38	44	
28	42	
27	42	
29	42	
29	43	
30	43	
30	42	
28	43	
31	42	
30	44	
31	41	
30	41	
29	41	
29	40	
28	40	
30	40	
28	44	
29	44	
29	45	
30	45	
28	45	
29	39	
30	39	
29	38	
28	38	
28	37	
27	37	
27	38	
27	36	
28	36	
27	35	
27	34	
28	35	
27	33	
26	38	
25	38	
24	38	
24	37	
29	35	
30	35	
30	34	
23	38	
23	37	
22	37	
22	38	
21	38	
21	37	
21	36	
20	37	
20	38	
22	39	
20	36	
20	35	
25	37	
31	39	
32	39	
32	40	
23	39	
30	46	
22	40	
20	34	
19	34	
30	33	
30	32	
31	32	
31	33	
29	32	
28	32	
27	32	
31	34	
29	31	
29	30	
28	30	
28	29	
28	28	
27	28	
27	27	
30	30	
30	31	
31	31	
32	31	
32	32	
31	30	
31	29	
32	30	
27	29	
33	32	
33	33	
32	33	
32	34	
27	31	
26	31	
28	31	
27	30	
26	30	
29	33	
28	33	
29	36	
29	37	
19	38	
18	38	
17	38	
16	38	
17	39	
18	39	
16	39	
19	39	
16	40	
16	41	
19	40	
18	40	
15	38	
15	41	
15	42	
17	40	
31	35	
21	41	
22	41	
22	42	
20	41	
20	40	
20	42	
20	43	
20	44	
20	45	
21	45	
19	44	
19	45	
19	46	
19	47	
20	47	
20	46	
18	45	
17	45	
17	46	
18	44	
17	44	
18	43	
17	43	
17	42	
18	42	
16	44	
15	44	
15	45	
16	45	
14	45	
13	45	
13	44	
14	46	
14	47	
12	44	
12	45	
12	46	
11	46	
13	46	
15	46	
12	47	
12	48	
13	47	
13	48	
17	41	
16	43	
15	43	
16	42	
11	45	
10	45	
9	45	
10	46	
9	46	
10	47	
9	47	
8	47	
10	48	
9	48	
11	48	
11	49	
11	50	
10	49	
9	49	
10	50	
9	50	
9	51	
8	51	
10	51	
10	52	
9	52	
7	51	
12	50	
11	47	
8	50	
8	49	
7	50	
6	50	
8	48	
8	52	
8	53	
6	51	
6	52	
7	52	
6	49	
8	46	
5	51	
5	52	
5	53	
5	54	
9	44	
9	43	
10	44	
7	48	
6	48	
6	47	
6	46	
6	45	
5	45	
7	45	
7	49	
5	46	
4	46	
4	45	
4	44	
5	44	
4	43	
4	42	
3	44	
5	43	
5	42	
6	42	
6	43	
6	44	
7	44	
3	43	
3	42	
10	43	
11	43	
11	44	
11	42	
12	42	
12	43	
13	43	
12	41	
11	41	
10	42	
7	53	
5	47	
4	47	
4	48	
3	47	
3	48	
7	47	
7	46	
2	47	
2	48	
2	49	
1	49	
1	50	
1	48	
1	47	
0	47	
0	46	
-1	-1	
