Clusters for: DEFAULT
-1	-1	0	0	0.20989
-1	-1	0	1	0.578491
-1	-1	0	2	0.515374
-1	-1	0	3	0.701736
-1	-1	0	4	0.988939
-1	-1	0	5	0.100151
-1	-1	0	6	0.192518
-1	-1	0	7	0.559967
-1	-1	0	8	0.415985
-1	-1	0	9	0.643256
-1	-1	0	10	0.238807
-1	-1	0	11	0.268354
-1	-1	0	12	0.748901
-1	-1	0	13	0.822236
-1	-1	0	14	0.240587
-1	-1	0	15	0.510142
-1	-1	0	16	0.220415
-1	-1	0	17	0.021597
-1	-1	0	18	0.365141
-1	-1	0	19	0.627588
-1	-1	0	20	0.778009
-1	-1	0	21	0.146256
-1	-1	0	22	0.709376
-1	-1	0	23	0.79617
-1	-1	0	24	0.588147
-1	-1	0	25	0.806793
-1	-1	0	26	0.178169
-1	-1	0	27	0.765666
-1	-1	0	28	0.225422
-1	-1	0	29	0.368585
-1	-1	0	30	0.547762
-1	-1	0	31	0.997958
-1	-1	0	32	0.209221
-1	-1	0	33	0.0746585
-1	-1	0	34	0.758465
-1	-1	0	35	0.0412386
-1	-1	0	36	0.778769
-1	-1	0	37	0.554371
-1	-1	0	38	0.709825
-1	-1	0	39	0.954297
-1	-1	0	40	0.72955
-1	-1	0	41	0.406897
-1	-1	0	42	0.950796
-1	-1	0	43	0.409944
-1	-1	0	44	0.883053
-1	-1	0	45	0.365004
-1	-1	0	46	0.81145
-1	-1	0	47	0.0180786
-1	-1	0	48	0.837448
-1	-1	0	49	0.104836
-1	-1	0	50	0.899822
-1	-1	0	51	0.822936
-1	-1	0	52	0.255241
-1	-1	0	53	0.0670607
-1	-1	0	54	0.882447
-1	-1	0	55	0.211931
-1	-1	0	56	0.36927
-1	-1	0	57	0.440715
-1	-1	0	58	0.943271
-1	-1	0	59	0.9477
-1	-1	0	60	0.321381
-1	-1	0	61	0.638147
-1	-1	0	62	0.850142
-1	-1	0	63	0.461688
-1	-1	0	64	0.913706
-1	-1	0	65	0.831909
-1	-1	0	66	0.317559
-1	-1	0	67	0.338958
-1	-1	0	68	0.939184
-1	-1	0	69	0.875583
-1	-1	0	70	0.698692
-1	-1	0	71	0.202336
-1	-1	0	72	0.184149
-1	-1	0	73	0.260305
-1	-1	0	74	0.727766
-1	-1	0	75	0.955073
-1	-1	0	76	0.891016
-1	-1	0	77	0.642315
-1	-1	0	78	0.913723
-1	-1	0	79	0.376216
-1	-1	0	80	0.437523
-1	-1	0	81	0.737454
-1	-1	0	82	0.822395
-1	-1	0	83	0.277722
-1	-1	0	84	0.0472039
-1	-1	0	85	0.909615
-1	-1	0	86	0.147817
-1	-1	0	87	0.747532
-1	-1	0	88	0.160952
-1	-1	0	89	0.926555
-1	-1	0	90	0.72368
-1	-1	0	91	0.439811
-1	-1	0	92	0.615187
-1	-1	0	93	0.834242
-1	-1	0	94	0.255605
-1	-1	0	95	0.527214
-1	-1	0	96	0.222748
-1	-1	0	97	0.690491
-1	-1	0	98	0.682178
-1	-1	0	99	0.927979
-1	-1	-1	-1	0.473988
-1	-1	0	0	0.169135
0	0	0	1	0.104356
0	1	0	2	0.461232
0	2	0	3	0.667313
0	3	0	4	0.162368
0	4	0	5	0.000541396
0	5	0	6	0.977519
0	6	0	7	0.0198569
0	7	0	8	0.972832
0	8	0	9	0.0641146
0	9	0	10	0.621737
0	10	0	11	0.279763
0	11	0	12	0.0167154
0	12	0	13	0.22402
0	13	0	14	0.88157
0	14	0	15	0.0229595
0	15	0	16	0.0158994
0	16	0	17	0.206083
0	17	0	18	0.386492
0	18	0	19	0.609161
0	19	0	20	0.627068
0	20	0	21	0.65678
0	21	0	22	0.0112044
0	22	0	23	0.401595
0	23	0	24	0.529557
0	24	0	25	0.0979802
0	25	0	26	0.722917
0	26	0	27	0.592992
0	27	0	28	0.565398
0	28	0	29	0.954532
0	29	0	30	0.913497
0	30	0	31	0.622458
0	31	0	32	0.940891
0	32	0	33	0.312102
0	33	0	34	0.815786
0	34	0	35	0.457691
0	35	0	36	0.80568
0	36	0	37	0.0537015
0	37	0	38	0.165634
0	38	0	39	0.886655
0	39	0	40	0.131917
0	40	0	41	0.541449
0	41	0	42	0.77446
0	42	0	43	0.317394
0	43	0	44	0.0966121
0	44	0	45	0.783031
0	45	0	46	0.603983
0	46	0	47	0.432647
0	47	0	48	0.726048
0	48	0	49	0.429234
0	49	0	50	0.499831
0	50	0	51	0.0974989
0	51	0	52	0.11678
0	52	0	53	0.973448
0	53	0	54	0.560491
0	54	0	55	0.546677
0	55	0	56	0.163465
0	56	0	57	0.14913
0	57	0	58	0.851527
0	58	0	59	0.704678
0	59	0	60	0.194862
0	60	0	61	0.923817
0	61	0	62	0.854223
0	62	0	63	0.0861766
0	63	0	64	0.932197
0	64	0	65	0.0802885
0	65	0	66	0.505303
0	66	0	67	0.699321
0	67	0	68	0.127408
0	68	0	69	0.0985386
0	69	0	70	0.418977
0	70	0	71	0.583252
0	71	0	72	0.480035
0	72	0	73	0.957258
0	73	0	74	0.109331
0	74	0	75	0.529569
0	75	0	76	0.54
0	76	0	77	0.0377566
0	77	0	78	0.841104
0	78	0	79	0.98288
0	79	0	80	0.934515
0	80	0	81	0.573787
0	81	0	82	0.741464
0	82	0	83	0.86072
0	83	0	84	0.75967
0	84	0	85	0.98968
0	85	0	86	0.768236
0	86	0	87	0.854714
0	87	0	88	0.379904
0	88	0	89	0.735497
0	89	0	90	0.952388
0	90	0	91	0.106358
0	91	0	92	0.926293
0	92	0	93	0.0670955
0	93	0	94	0.467679
0	94	0	95	0.548665
0	95	0	96	0.0614135
0	96	0	97	0.817202
0	97	0	98	0.208063
0	98	0	99	0.567043
0	99	-1	-1	0.243031
