Invasion for: DEFAULT
42	56	
41	56	
40	56	
43	56	
41	55	
38	62	
33	46	
41	59	
42	59	
42	58	
43	58	
41	60	
44	58	
44	57	
44	59	
45	59	
43	59	
34	42	
35	53	
34	53	
36	47	
46	58	
46	59	
46	60	
39	47	
33	42	
36	51	
38	58	
37	58	
37	57	
42	60	
43	60	
43	61	
42	61	
44	61	
45	61	
43	62	
42	62	
44	62	
44	63	
44	60	
45	60	
45	62	
46	61	
47	61	
46	62	
47	60	
47	62	
48	62	
44	64	
44	65	
43	64	
45	64	
45	63	
46	63	
47	63	
48	63	
46	56	
38	61	
39	61	
39	60	
41	64	
36	53	
35	60	
35	59	
34	60	
33	60	
33	59	
33	58	
34	61	
34	62	
34	63	
33	63	
32	63	
31	63	
30	63	
34	59	
34	58	
34	57	
35	58	
35	57	
36	57	
36	56	
36	55	
36	54	
35	56	
35	55	
35	54	
45	65	
48	60	
47	56	
35	65	
48	50	
48	49	
48	48	
48	47	
47	47	
47	46	
48	46	
49	49	
49	48	
49	47	
50	49	
51	53	
52	53	
53	53	
53	54	
54	53	
54	52	
54	51	
54	54	
55	51	
54	50	
54	55	
55	55	
53	55	
55	50	
55	49	
53	52	
53	51	
52	51	
52	52	
51	54	
52	50	
53	50	
51	50	
51	49	
51	48	
51	47	
51	46	
51	45	
52	45	
52	44	
52	43	
52	42	
51	42	
51	41	
52	47	
53	45	
54	45	
55	45	
53	47	
50	41	
50	40	
49	40	
49	41	
48	41	
47	41	
48	42	
47	42	
47	43	
48	43	
49	43	
49	44	
49	45	
48	44	
50	48	
50	47	
53	46	
52	46	
54	46	
52	49	
53	49	
47	40	
46	40	
46	39	
48	40	
47	39	
47	38	
46	38	
46	41	
46	42	
54	47	
54	48	
55	48	
56	48	
55	47	
56	47	
53	48	
47	37	
48	37	
49	37	
49	36	
49	35	
50	35	
48	35	
48	36	
50	36	
51	36	
51	35	
52	35	
52	34	
53	34	
51	34	
50	34	
51	33	
50	33	
52	36	
52	37	
53	37	
54	37	
52	33	
53	33	
54	38	
54	39	
54	40	
54	41	
53	41	
53	42	
52	41	
53	32	
52	32	
53	31	
54	31	
54	32	
54	33	
55	33	
55	32	
56	32	
56	33	
52	31	
52	38	
51	38	
51	39	
52	39	
50	39	
51	40	
55	37	
55	38	
55	39	
56	38	
56	37	
56	36	
56	39	
49	34	
48	34	
49	33	
48	33	
48	32	
48	31	
47	31	
47	32	
47	33	
46	31	
46	30	
45	30	
46	29	
47	29	
44	30	
44	31	
45	31	
47	28	
46	28	
45	28	
45	29	
47	27	
47	26	
47	25	
47	24	
48	26	
48	27	
46	26	
48	28	
44	29	
47	23	
46	23	
45	23	
47	30	
48	30	
49	30	
49	29	
46	27	
44	28	
47	34	
43	28	
43	29	
43	30	
42	28	
41	28	
47	22	
49	28	
45	32	
46	32	
44	32	
45	27	
45	33	
46	33	
45	34	
45	35	
45	36	
45	37	
44	37	
44	38	
45	38	
46	36	
44	39	
45	39	
43	39	
42	39	
44	40	
44	41	
45	41	
45	40	
43	37	
43	38	
43	36	
43	35	
44	35	
42	36	
42	37	
41	37	
41	38	
41	27	
42	27	
46	24	
45	24	
46	25	
45	25	
44	24	
44	23	
43	23	
43	22	
43	21	
42	23	
44	22	
44	21	
43	20	
43	19	
42	19	
42	18	
41	18	
41	19	
40	19	
41	23	
40	23	
39	23	
38	23	
44	20	
44	19	
45	19	
45	20	
45	21	
46	21	
46	22	
46	20	
47	20	
47	19	
46	19	
48	20	
48	19	
49	19	
47	18	
48	18	
45	18	
48	21	
48	22	
48	23	
48	24	
49	24	
50	24	
50	23	
50	22	
51	23	
50	25	
49	22	
49	25	
51	22	
49	23	
49	21	
49	20	
42	24	
41	24	
41	25	
41	26	
42	26	
43	26	
43	25	
44	25	
44	26	
42	25	
43	27	
44	27	
43	18	
43	17	
44	17	
50	21	
50	20	
51	21	
52	21	
52	20	
52	19	
51	19	
51	20	
41	20	
40	20	
40	18	
39	18	
38	18	
39	19	
38	19	
37	19	
36	19	
35	19	
35	20	
35	18	
34	18	
34	20	
33	20	
34	17	
34	16	
33	16	
33	17	
33	18	
34	15	
32	18	
34	19	
38	20	
38	21	
38	22	
33	15	
36	20	
35	15	
36	15	
36	14	
37	15	
38	15	
38	14	
37	14	
39	14	
40	14	
40	13	
41	14	
37	13	
36	13	
35	16	
36	16	
37	16	
41	15	
36	17	
36	18	
37	17	
38	17	
39	13	
38	13	
39	15	
37	20	
37	21	
36	21	
39	17	
40	17	
41	17	
39	16	
35	17	
32	20	
32	19	
31	19	
31	18	
31	17	
31	20	
32	15	
32	16	
32	17	
32	14	
31	14	
31	15	
30	15	
31	16	
29	15	
28	15	
28	14	
28	16	
29	16	
30	16	
30	17	
30	18	
29	18	
29	19	
29	20	
28	19	
28	18	
28	17	
27	17	
27	18	
29	21	
28	21	
28	20	
28	22	
27	20	
27	22	
29	17	
30	21	
26	22	
41	16	
39	21	
40	21	
35	13	
35	12	
34	12	
35	14	
43	16	
42	16	
48	25	
53	20	
54	20	
54	19	
55	20	
55	19	
54	18	
53	18	
56	20	
57	20	
57	19	
57	18	
56	19	
56	18	
52	18	
57	17	
57	16	
58	16	
58	17	
59	17	
59	18	
60	17	
60	16	
58	18	
56	17	
55	17	
54	17	
55	16	
56	16	
60	18	
60	15	
59	19	
61	15	
62	15	
63	15	
63	16	
64	16	
63	17	
63	14	
63	13	
63	12	
62	13	
62	14	
62	12	
61	16	
57	21	
58	20	
58	21	
62	17	
62	18	
61	17	
61	18	
56	15	
59	20	
59	21	
63	11	
64	11	
64	10	
63	10	
27	23	
27	24	
28	24	
28	23	
28	25	
27	25	
27	26	
27	27	
27	28	
26	28	
28	28	
27	29	
25	28	
29	28	
29	27	
26	29	
25	29	
30	28	
31	28	
26	25	
28	27	
27	30	
27	31	
26	31	
26	32	
25	32	
26	33	
27	32	
25	31	
30	29	
30	30	
30	31	
29	23	
29	24	
29	25	
31	27	
30	27	
32	27	
26	27	
25	27	
25	26	
26	26	
29	30	
29	29	
30	23	
30	24	
30	25	
31	25	
31	24	
31	26	
31	23	
30	26	
25	33	
25	34	
25	35	
26	34	
26	35	
24	35	
24	34	
23	35	
27	35	
27	34	
27	33	
28	34	
28	35	
27	36	
26	36	
27	37	
26	37	
25	37	
30	22	
64	13	
28	36	
39	20	
40	24	
40	25	
56	21	
55	21	
56	22	
55	15	
54	15	
53	15	
53	16	
54	14	
53	14	
53	13	
53	12	
52	12	
53	11	
52	11	
26	21	
26	20	
53	21	
23	34	
22	34	
23	33	
23	32	
23	31	
22	31	
21	31	
20	31	
19	31	
19	32	
20	32	
20	33	
20	34	
20	35	
21	35	
21	34	
24	33	
24	32	
19	30	
18	30	
22	33	
22	32	
21	30	
20	30	
21	32	
21	33	
32	13	
33	13	
34	13	
34	14	
41	21	
41	22	
42	21	
40	22	
29	35	
30	35	
30	34	
31	34	
31	35	
32	35	
30	36	
31	36	
32	34	
29	36	
29	37	
28	37	
29	38	
30	38	
31	38	
30	33	
29	33	
44	16	
44	15	
44	14	
43	14	
45	14	
38	12	
53	22	
52	22	
33	19	
37	18	
51	24	
52	24	
52	23	
53	23	
45	26	
50	19	
52	14	
52	13	
64	12	
65	12	
65	13	
65	14	
65	11	
65	15	
66	15	
66	16	
67	16	
64	15	
67	17	
65	16	
67	15	
66	17	
66	18	
65	18	
65	17	
64	18	
64	19	
63	19	
63	18	
65	19	
65	20	
66	12	
66	11	
66	10	
65	10	
66	9	
65	9	
65	8	
66	8	
65	7	
66	7	
26	18	
27	14	
53	19	
32	24	
33	24	
26	14	
26	15	
26	16	
27	16	
25	14	
25	15	
24	15	
24	14	
23	14	
23	13	
22	14	
21	14	
21	15	
22	15	
21	16	
20	16	
21	17	
22	17	
22	18	
23	18	
23	19	
42	17	
26	17	
57	22	
58	22	
22	16	
26	19	
27	19	
25	19	
24	19	
24	20	
24	21	
23	20	
22	20	
21	20	
21	19	
22	19	
23	21	
